path,category,title,canonical,robots,indexable,publication_state,ad_class,visible_words,h1_count,duplicate_ids,duplicate_external_scripts,images_missing_alt,internal_links,external_links,forms,adsense_loader,adsense_slots,consent_script,analytics_script,issues
languages/ar/level/c3/index.html,course-level,Arabic C3 — not published | EkGuru,https://ekguru.shop/languages/ar/level/c3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,245,1,,,0,45,3,0,no,0,no,yes,
languages/ar/level/c4/index.html,course-level,Arabic C4 — not published | EkGuru,https://ekguru.shop/languages/ar/level/c4/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,245,1,,,0,45,3,0,no,0,no,yes,
languages/ar/level/c5/index.html,course-level,Arabic C5 — not published | EkGuru,https://ekguru.shop/languages/ar/level/c5/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,245,1,,,0,45,3,0,no,0,no,yes,
languages/ar/level/index.html,course-ladder,"Arabic levels — A1, A2, B1, B2 available | EkGuru | EkGuru",https://ekguru.shop/languages/ar/level/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,INTERACTIVE_LEARNING,557,1,,,0,50,3,0,no,0,no,yes,
languages/ar/practice/index.html,other,Arabic Practice — Vocabulary & Grammar Drills | EkGuru,https://ekguru.shop/languages/ar/practice/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,INTERACTIVE_LEARNING,385,1,,,0,43,3,0,no,0,yes,yes,
languages/ar/quiz/index.html,other,Arabic Quiz — Topic Questions with Explanations | EkGuru,https://ekguru.shop/languages/ar/quiz/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,INTERACTIVE_LEARNING,381,1,,,0,43,3,0,no,0,yes,yes,
languages/ar/review/index.html,other,Arabic Review — spaced repetition | EkGuru,https://ekguru.shop/languages/ar/review/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,372,1,,,0,43,3,0,no,0,yes,yes,
languages/az/level/a1/index.html,course-level,Azerbaijani A1 — not published | EkGuru,https://ekguru.shop/languages/az/level/a1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/az/level/a2/index.html,course-level,Azerbaijani A2 — not published | EkGuru,https://ekguru.shop/languages/az/level/a2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/az/level/a3/index.html,course-level,Azerbaijani A3 — not published | EkGuru,https://ekguru.shop/languages/az/level/a3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/az/level/b1/index.html,course-level,Azerbaijani B1 — not published | EkGuru,https://ekguru.shop/languages/az/level/b1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/az/level/b2/index.html,course-level,Azerbaijani B2 — not published | EkGuru,https://ekguru.shop/languages/az/level/b2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/az/level/b3/index.html,course-level,Azerbaijani B3 — not published | EkGuru,https://ekguru.shop/languages/az/level/b3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/az/level/c1/index.html,course-level,Azerbaijani C1 — not published | EkGuru,https://ekguru.shop/languages/az/level/c1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/az/level/c2/index.html,course-level,Azerbaijani C2 — not published | EkGuru,https://ekguru.shop/languages/az/level/c2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/az/level/c3/index.html,course-level,Azerbaijani C3 — not published | EkGuru,https://ekguru.shop/languages/az/level/c3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/az/level/c4/index.html,course-level,Azerbaijani C4 — not published | EkGuru,https://ekguru.shop/languages/az/level/c4/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/az/level/c5/index.html,course-level,Azerbaijani C5 — not published | EkGuru,https://ekguru.shop/languages/az/level/c5/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/az/level/index.html,course-ladder,Azerbaijani course — not published | EkGuru,https://ekguru.shop/languages/az/level/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,249,1,,,0,44,3,0,no,0,no,yes,
languages/bg/level/a1/index.html,course-level,Bulgarian A1 — not published | EkGuru,https://ekguru.shop/languages/bg/level/a1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/bg/level/a2/index.html,course-level,Bulgarian A2 — not published | EkGuru,https://ekguru.shop/languages/bg/level/a2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/bg/level/a3/index.html,course-level,Bulgarian A3 — not published | EkGuru,https://ekguru.shop/languages/bg/level/a3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/bg/level/b1/index.html,course-level,Bulgarian B1 — not published | EkGuru,https://ekguru.shop/languages/bg/level/b1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/bg/level/b2/index.html,course-level,Bulgarian B2 — not published | EkGuru,https://ekguru.shop/languages/bg/level/b2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/bg/level/b3/index.html,course-level,Bulgarian B3 — not published | EkGuru,https://ekguru.shop/languages/bg/level/b3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/bg/level/c1/index.html,course-level,Bulgarian C1 — not published | EkGuru,https://ekguru.shop/languages/bg/level/c1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/bg/level/c2/index.html,course-level,Bulgarian C2 — not published | EkGuru,https://ekguru.shop/languages/bg/level/c2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/bg/level/c3/index.html,course-level,Bulgarian C3 — not published | EkGuru,https://ekguru.shop/languages/bg/level/c3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/bg/level/c4/index.html,course-level,Bulgarian C4 — not published | EkGuru,https://ekguru.shop/languages/bg/level/c4/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/bg/level/c5/index.html,course-level,Bulgarian C5 — not published | EkGuru,https://ekguru.shop/languages/bg/level/c5/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/bg/level/index.html,course-ladder,Bulgarian course — not published | EkGuru,https://ekguru.shop/languages/bg/level/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,249,1,,,0,44,3,0,no,0,no,yes,
languages/bn/index.html,other,Learn Bengali basics — free starter pack | EkGuru,https://ekguru.shop/learn/bengali/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,439,1,,,0,44,3,0,no,0,yes,no,
languages/bn/level/a1/index.html,course-level,"Bengali A1 — Starter: greetings, আছে, first verbs | EkGuru",https://ekguru.shop/languages/bn/level/a1/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHABLE_EXISTING,INTERACTIVE_LEARNING,7427,1,,,0,56,3,0,no,0,no,yes,
languages/bn/level/a2/index.html,course-level,"Bengali A2 — Elementary: past, future, postpositions, food | EkGuru",https://ekguru.shop/languages/bn/level/a2/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHABLE_EXISTING,INTERACTIVE_LEARNING,7253,1,,,0,56,3,0,no,0,no,yes,
languages/bn/level/a3/index.html,course-level,Bengali A3 — not published | EkGuru,https://ekguru.shop/languages/bn/level/a3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,245,1,,,0,45,3,0,no,0,no,yes,
languages/bn/level/b1/index.html,course-level,"Bengali B1 — Intermediate: commands, obligation, family, opinions | EkGuru",https://ekguru.shop/languages/bn/level/b1/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHABLE_EXISTING,INTERACTIVE_LEARNING,7377,1,,,0,56,3,0,no,0,no,yes,
languages/bn/level/b2/index.html,course-level,"Bengali B2 — Advanced: conditionals, passive, debate, culture | EkGuru",https://ekguru.shop/languages/bn/level/b2/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHABLE_EXISTING,INTERACTIVE_LEARNING,7523,1,,,0,55,3,0,no,0,no,yes,
languages/bn/level/b3/index.html,course-level,Bengali B3 — not published | EkGuru,https://ekguru.shop/languages/bn/level/b3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,245,1,,,0,45,3,0,no,0,no,yes,
languages/bn/level/c1/index.html,course-level,Bengali C1 — not published | EkGuru,https://ekguru.shop/languages/bn/level/c1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,240,1,,,0,45,3,0,no,0,no,yes,
languages/bn/level/c2/index.html,course-level,Bengali C2 — not published | EkGuru,https://ekguru.shop/languages/bn/level/c2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,240,1,,,0,45,3,0,no,0,no,yes,
languages/bn/level/c3/index.html,course-level,Bengali C3 — not published | EkGuru,https://ekguru.shop/languages/bn/level/c3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,245,1,,,0,45,3,0,no,0,no,yes,
languages/bn/level/c4/index.html,course-level,Bengali C4 — not published | EkGuru,https://ekguru.shop/languages/bn/level/c4/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,245,1,,,0,45,3,0,no,0,no,yes,
languages/bn/level/c5/index.html,course-level,Bengali C5 — not published | EkGuru,https://ekguru.shop/languages/bn/level/c5/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,245,1,,,0,45,3,0,no,0,no,yes,
languages/bn/level/index.html,course-ladder,"Bengali levels — A1, A2, B1, B2 available | EkGuru | EkGuru",https://ekguru.shop/languages/bn/level/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,INTERACTIVE_LEARNING,557,1,,,0,50,3,0,no,0,no,yes,
languages/bo/level/a1/index.html,course-level,Tibetan A1 — not published | EkGuru,https://ekguru.shop/languages/bo/level/a1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/bo/level/a2/index.html,course-level,Tibetan A2 — not published | EkGuru,https://ekguru.shop/languages/bo/level/a2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/bo/level/a3/index.html,course-level,Tibetan A3 — not published | EkGuru,https://ekguru.shop/languages/bo/level/a3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/bo/level/b1/index.html,course-level,Tibetan B1 — not published | EkGuru,https://ekguru.shop/languages/bo/level/b1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/bo/level/b2/index.html,course-level,Tibetan B2 — not published | EkGuru,https://ekguru.shop/languages/bo/level/b2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/bo/level/b3/index.html,course-level,Tibetan B3 — not published | EkGuru,https://ekguru.shop/languages/bo/level/b3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/bo/level/c1/index.html,course-level,Tibetan C1 — not published | EkGuru,https://ekguru.shop/languages/bo/level/c1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/bo/level/c2/index.html,course-level,Tibetan C2 — not published | EkGuru,https://ekguru.shop/languages/bo/level/c2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/bo/level/c3/index.html,course-level,Tibetan C3 — not published | EkGuru,https://ekguru.shop/languages/bo/level/c3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/bo/level/c4/index.html,course-level,Tibetan C4 — not published | EkGuru,https://ekguru.shop/languages/bo/level/c4/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/bo/level/c5/index.html,course-level,Tibetan C5 — not published | EkGuru,https://ekguru.shop/languages/bo/level/c5/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/bo/level/index.html,course-ladder,Tibetan course — not published | EkGuru,https://ekguru.shop/languages/bo/level/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,249,1,,,0,44,3,0,no,0,no,yes,
languages/ca/level/a1/index.html,course-level,Catalan A1 — not published | EkGuru,https://ekguru.shop/languages/ca/level/a1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/ca/level/a2/index.html,course-level,Catalan A2 — not published | EkGuru,https://ekguru.shop/languages/ca/level/a2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/ca/level/a3/index.html,course-level,Catalan A3 — not published | EkGuru,https://ekguru.shop/languages/ca/level/a3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/ca/level/b1/index.html,course-level,Catalan B1 — not published | EkGuru,https://ekguru.shop/languages/ca/level/b1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/ca/level/b2/index.html,course-level,Catalan B2 — not published | EkGuru,https://ekguru.shop/languages/ca/level/b2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/ca/level/b3/index.html,course-level,Catalan B3 — not published | EkGuru,https://ekguru.shop/languages/ca/level/b3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/ca/level/c1/index.html,course-level,Catalan C1 — not published | EkGuru,https://ekguru.shop/languages/ca/level/c1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/ca/level/c2/index.html,course-level,Catalan C2 — not published | EkGuru,https://ekguru.shop/languages/ca/level/c2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/ca/level/c3/index.html,course-level,Catalan C3 — not published | EkGuru,https://ekguru.shop/languages/ca/level/c3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/ca/level/c4/index.html,course-level,Catalan C4 — not published | EkGuru,https://ekguru.shop/languages/ca/level/c4/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/ca/level/c5/index.html,course-level,Catalan C5 — not published | EkGuru,https://ekguru.shop/languages/ca/level/c5/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/ca/level/index.html,course-ladder,Catalan course — not published | EkGuru,https://ekguru.shop/languages/ca/level/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,249,1,,,0,44,3,0,no,0,no,yes,
languages/cs/level/a1/index.html,course-level,Czech A1 — not published | EkGuru,https://ekguru.shop/languages/cs/level/a1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/cs/level/a2/index.html,course-level,Czech A2 — not published | EkGuru,https://ekguru.shop/languages/cs/level/a2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/cs/level/a3/index.html,course-level,Czech A3 — not published | EkGuru,https://ekguru.shop/languages/cs/level/a3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/cs/level/b1/index.html,course-level,Czech B1 — not published | EkGuru,https://ekguru.shop/languages/cs/level/b1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/cs/level/b2/index.html,course-level,Czech B2 — not published | EkGuru,https://ekguru.shop/languages/cs/level/b2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/cs/level/b3/index.html,course-level,Czech B3 — not published | EkGuru,https://ekguru.shop/languages/cs/level/b3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/cs/level/c1/index.html,course-level,Czech C1 — not published | EkGuru,https://ekguru.shop/languages/cs/level/c1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/cs/level/c2/index.html,course-level,Czech C2 — not published | EkGuru,https://ekguru.shop/languages/cs/level/c2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/cs/level/c3/index.html,course-level,Czech C3 — not published | EkGuru,https://ekguru.shop/languages/cs/level/c3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/cs/level/c4/index.html,course-level,Czech C4 — not published | EkGuru,https://ekguru.shop/languages/cs/level/c4/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/cs/level/c5/index.html,course-level,Czech C5 — not published | EkGuru,https://ekguru.shop/languages/cs/level/c5/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/cs/level/index.html,course-ladder,Czech course — not published | EkGuru,https://ekguru.shop/languages/cs/level/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,249,1,,,0,44,3,0,no,0,no,yes,
languages/cy/level/a1/index.html,course-level,Welsh A1 — not published | EkGuru,https://ekguru.shop/languages/cy/level/a1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/cy/level/a2/index.html,course-level,Welsh A2 — not published | EkGuru,https://ekguru.shop/languages/cy/level/a2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/cy/level/a3/index.html,course-level,Welsh A3 — not published | EkGuru,https://ekguru.shop/languages/cy/level/a3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/cy/level/b1/index.html,course-level,Welsh B1 — not published | EkGuru,https://ekguru.shop/languages/cy/level/b1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/cy/level/b2/index.html,course-level,Welsh B2 — not published | EkGuru,https://ekguru.shop/languages/cy/level/b2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/cy/level/b3/index.html,course-level,Welsh B3 — not published | EkGuru,https://ekguru.shop/languages/cy/level/b3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/cy/level/c1/index.html,course-level,Welsh C1 — not published | EkGuru,https://ekguru.shop/languages/cy/level/c1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/cy/level/c2/index.html,course-level,Welsh C2 — not published | EkGuru,https://ekguru.shop/languages/cy/level/c2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/cy/level/c3/index.html,course-level,Welsh C3 — not published | EkGuru,https://ekguru.shop/languages/cy/level/c3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/cy/level/c4/index.html,course-level,Welsh C4 — not published | EkGuru,https://ekguru.shop/languages/cy/level/c4/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/cy/level/c5/index.html,course-level,Welsh C5 — not published | EkGuru,https://ekguru.shop/languages/cy/level/c5/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/cy/level/index.html,course-ladder,Welsh course — not published | EkGuru,https://ekguru.shop/languages/cy/level/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,249,1,,,0,44,3,0,no,0,no,yes,
languages/da/level/a1/index.html,course-level,Danish A1 — not published | EkGuru,https://ekguru.shop/languages/da/level/a1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/da/level/a2/index.html,course-level,Danish A2 — not published | EkGuru,https://ekguru.shop/languages/da/level/a2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/da/level/a3/index.html,course-level,Danish A3 — not published | EkGuru,https://ekguru.shop/languages/da/level/a3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
